"ID","UD","LD","VALUE","OBJECTID","PROJECT_CODE","SITE_ID","OBS_NO","HORIZON_NO","SAMPLE_NO","YEAR","LATITUDE","LONGITUDE","ZONE","EASTING","NORTHING"
"9870",20,30,0.5,98,"SOC",70,1,2,5,2000,-22.39515,145.68576,55,364714,7522843
"9870",50,60,0.6,98,"SOC",70,1,3,8,2000,-22.39515,145.68576,55,364714,7522843
"9870",80,90,0.6,98,"SOC",70,1,4,11,2000,-22.39515,145.68576,55,364714,7522843
"9870",110,120,2.2,98,"SOC",70,1,6,14,2000,-22.39515,145.68576,55,364714,7522843
"9871",0,5,2.1,98,"SOC",71,1,1,2,2000,-22.39501,145.68477,55,364612,7522857
"9871",5,10,3.6,98,"SOC",71,1,1,3,2000,-22.39501,145.68477,55,364612,7522857
"9871",20,30,2.3,98,"SOC",71,1,2,5,2000,-22.39501,145.68477,55,364612,7522857
"9871",50,60,4.4,98,"SOC",71,1,3,8,2000,-22.39501,145.68477,55,364612,7522857
"9871",80,90,1.1,98,"SOC",71,1,5,11,2000,-22.39501,145.68477,55,364612,7522857
"9882",0,5,1.6,98,"SOC",82,1,1,2,2000,-22.3894,145.66572,55,362645,7523461
"9882",50,60,1.7,98,"SOC",82,1,4,8,2000,-22.3894,145.66572,55,362645,7523461
"9882",80,90,1.6,98,"SOC",82,1,5,11,2000,-22.3894,145.66572,55,362645,7523461
"9882",110,120,1.5,98,"SOC",82,1,6,14,2000,-22.3894,145.66572,55,362645,7523461
"9883",5,10,0.3,98,"SOC",83,1,1,3,2000,-22.39053,145.6653,55,362603,7523336
"9883",50,60,0.2,98,"SOC",83,1,4,8,2000,-22.39053,145.6653,55,362603,7523336
"9883",80,90,1,98,"SOC",83,1,5,11,2000,-22.39053,145.6653,55,362603,7523336
"9883",110,120,1.8,98,"SOC",83,1,6,14,2000,-22.39053,145.6653,55,362603,7523336
"9889",0,5,1.2,98,"SOC",89,1,1,1,2000,-21.01482,141.78595,54,581677,7676003
"9889",5,10,0.7,98,"SOC",89,1,1,2,2000,-21.01482,141.78595,54,581677,7676003
"9889",20,30,4.4,98,"SOC",89,1,2,4,2000,-21.01482,141.78595,54,581677,7676003
"9889",50,60,18.3,98,"SOC",89,1,2,18,2000,-21.01482,141.78595,54,581677,7676003
"9889",80,90,24.1,98,"SOC",89,1,3,9,2000,-21.01482,141.78595,54,581677,7676003
"5541",0,10,6.5,554,"SPFD",1,1,1,1,1997,-26.77583,150.49932,56,251356,7035937
"5541",0,10,7.3,554,"SPFD",1,1,1,2,1997,-26.77583,150.49932,56,251356,7035937
"5541",15,25,10.5,554,"SPFD",1,1,2,3,1997,-26.77583,150.49932,56,251356,7035937
"5541",40,50,19.6,554,"SPFD",1,1,3,4,1997,-26.77583,150.49932,56,251356,7035937
"5541",70,80,23,554,"SPFD",1,1,4,5,1997,-26.77583,150.49932,56,251356,7035937
"5541",110,120,25.6,554,"SPFD",1,1,5,6,1997,-26.77583,150.49932,56,251356,7035937
"5541",140,150,28.5,554,"SPFD",1,1,5,7,1997,-26.77583,150.49932,56,251356,7035937
"5542",0,10,3.2,554,"SPFD",2,1,1,1,1997,-26.75849,150.6731,56,268606,7038187
"5542",0,10,3.2,554,"SPFD",2,1,1,2,1997,-26.75849,150.6731,56,268606,7038187
"5542",20,30,8.7,554,"SPFD",2,1,2,3,1997,-26.75849,150.6731,56,268606,7038187
"5542",50,60,18,554,"SPFD",2,1,3,4,1997,-26.75849,150.6731,56,268606,7038187
"5542",80,90,25.4,554,"SPFD",2,1,4,5,1997,-26.75849,150.6731,56,268606,7038187
"5542",110,120,26.1,554,"SPFD",2,1,4,6,1997,-26.75849,150.6731,56,268606,7038187
"5542",140,150,28.5,554,"SPFD",2,1,5,7,1997,-26.75849,150.6731,56,268606,7038187
"5543",0,10,5,554,"SPFD",3,1,1,1,1997,-26.53508,151.12916,56,313606,7063686
"5543",0,10,4.7,554,"SPFD",3,1,1,2,1997,-26.53508,151.12916,56,313606,7063686
"5543",20,30,12.7,554,"SPFD",3,1,2,3,1997,-26.53508,151.12916,56,313606,7063686
"5543",50,60,20.4,554,"SPFD",3,1,4,4,1997,-26.53508,151.12916,56,313606,7063686
"5543",80,90,21.2,554,"SPFD",3,1,4,5,1997,-26.53508,151.12916,56,313606,7063686
"5543",110,120,20.8,554,"SPFD",3,1,5,6,1997,-26.53508,151.12916,56,313606,7063686
"5543",140,150,21.7,554,"SPFD",3,1,6,7,1997,-26.53508,151.12916,56,313606,7063686
"5544",0,10,2.3,554,"SPFD",4,1,1,2,1997,-28.1521,151.89481,56,391484,6885442
"5544",20,30,1.7,554,"SPFD",4,1,2,3,1997,-28.1521,151.89481,56,391484,6885442
"5544",50,60,4.8,554,"SPFD",4,1,3,4,1997,-28.1521,151.89481,56,391484,6885442
"5544",80,90,7.3,554,"SPFD",4,1,4,5,1997,-28.1521,151.89481,56,391484,6885442
"5544",110,120,8.5,554,"SPFD",4,1,5,6,1997,-28.1521,151.89481,56,391484,6885442
"5545",0,10,1.4,554,"SPFD",5,1,1,2,1997,-28.16199,151.89452,56,391466,6884347
"5545",20,30,2,554,"SPFD",5,1,2,3,1997,-28.16199,151.89452,56,391466,6884347
"5545",50,60,2.9,554,"SPFD",5,1,3,4,1997,-28.16199,151.89452,56,391466,6884347
"5545",80,90,6.4,554,"SPFD",5,1,4,5,1997,-28.16199,151.89452,56,391466,6884347
"5545",110,120,7.8,554,"SPFD",5,1,5,6,1997,-28.16199,151.89452,56,391466,6884347
"5546",0,10,2.8,554,"SPFD",6,1,1,2,1997,-28.16782,151.89314,56,391336,6883699
"5546",20,30,4.1,554,"SPFD",6,1,2,3,1997,-28.16782,151.89314,56,391336,6883699
"5546",50,60,6.8,554,"SPFD",6,1,2,4,1997,-28.16782,151.89314,56,391336,6883699
"5546",80,90,9.2,554,"SPFD",6,1,2,5,1997,-28.16782,151.89314,56,391336,6883699
"5546",110,120,10.6,554,"SPFD",6,1,2,6,1997,-28.16782,151.89314,56,391336,6883699
"5547",0,10,0.1,554,"SPFD",7,1,1,2,1997,-28.68732,151.7344,56,376356,6825988
"5547",20,30,0.2,554,"SPFD",7,1,2,3,1997,-28.68732,151.7344,56,376356,6825988
"5547",50,60,1.3,554,"SPFD",7,1,4,4,1997,-28.68732,151.7344,56,376356,6825988
"5547",80,90,3.1,554,"SPFD",7,1,5,5,1997,-28.68732,151.7344,56,376356,6825988
"5547",110,120,3.6,554,"SPFD",7,1,5,6,1997,-28.68732,151.7344,56,376356,6825988
"5548",0,10,0.1,554,"SPFD",8,1,1,2,1997,-28.68915,151.73642,56,376556,6825788
"5548",20,30,2.1,554,"SPFD",8,1,2,3,1997,-28.68915,151.73642,56,376556,6825788
"55410",0,10,2.5,554,"SPFD",10,1,1,2,1998,-28.63268,151.93914,56,396305,6832238
"55410",60,75,13,554,"SPFD",10,1,4,5,1998,-28.63268,151.93914,56,396305,6832238
"55411",0,10,2.5,554,"SPFD",11,1,1,2,1997,-28.63358,151.93964,56,396355,6832138
"55412",0,10,0.3,554,"SPFD",12,1,1,2,1997,-28.69005,151.7359,56,376506,6825688
"55412",20,30,2.3,554,"SPFD",12,1,3,3,1997,-28.69005,151.7359,56,376506,6825688
"55412",50,60,5.1,554,"SPFD",12,1,5,4,1997,-28.69005,151.7359,56,376506,6825688
"55412",60,70,7.2,554,"SPFD",12,1,5,5,1997,-28.69005,151.7359,56,376506,6825688
"55413",80,90,21,554,"SPFD",13,1,3,5,1997,-28.06242,151.60596,56,363006,6895087
"55413",110,120,24.7,554,"SPFD",13,1,4,6,1997,-28.06242,151.60596,56,363006,6895087
"55413",140,150,29,554,"SPFD",13,1,4,7,1997,-28.06242,151.60596,56,363006,6895087
"55414",50,60,12.6,554,"SPFD",14,1,4,4,1997,-28.05786,151.60195,56,362606,6895587
"55414",80,90,12.4,554,"SPFD",14,1,4,5,1997,-28.05786,151.60195,56,362606,6895587
"55414",110,120,24.2,554,"SPFD",14,1,5,6,1997,-28.05786,151.60195,56,362606,6895587
"55415",0,10,0.5,554,"SPFD",15,1,1,2,1997,-28.09381,151.6768,56,370006,6891687
"55415",20,30,0.6,554,"SPFD",15,1,2,3,1997,-28.09381,151.6768,56,370006,6891687
"55415",50,60,2.8,554,"SPFD",15,1,3,4,1997,-28.09381,151.6768,56,370006,6891687
"55415",80,90,2.5,554,"SPFD",15,1,4,5,1997,-28.09381,151.6768,56,370006,6891687
"55415",110,120,3.9,554,"SPFD",15,1,5,6,1997,-28.09381,151.6768,56,370006,6891687
"55415",140,150,5,554,"SPFD",15,1,5,7,1997,-28.09381,151.6768,56,370006,6891687
"55419",0,10,2.3,554,"SPFD",19,1,1,2,1997,-27.50767,152.53836,56,454405,6957237
"55419",20,30,5.9,554,"SPFD",19,1,2,4,1997,-27.50767,152.53836,56,454405,6957237
"55419",50,60,15.8,554,"SPFD",19,1,4,7,1997,-27.50767,152.53836,56,454405,6957237
"55419",80,90,20.3,554,"SPFD",19,1,4,10,1997,-27.50767,152.53836,56,454405,6957237
"55419",110,120,22.9,554,"SPFD",19,1,4,13,1997,-27.50767,152.53836,56,454405,6957237
"55419",140,150,20.6,554,"SPFD",19,1,4,16,1997,-27.50767,152.53836,56,454405,6957237
"55421",0,10,3.6,554,"SPFD",21,1,1,1,1997,-27.54973,152.56198,56,456755,6952587
"55421",0,10,3.9,554,"SPFD",21,1,1,2,1997,-27.54973,152.56198,56,456755,6952587
"55421",25,35,3,554,"SPFD",21,1,2,3,1997,-27.54973,152.56198,56,456755,6952587
"55421",40,50,4.4,554,"SPFD",21,1,3,4,1997,-27.54973,152.56198,56,456755,6952587
"55421",70,80,11.7,554,"SPFD",21,1,4,5,1997,-27.54973,152.56198,56,456755,6952587
"55421",110,120,17.5,554,"SPFD",21,1,5,6,1997,-27.54973,152.56198,56,456755,6952587
"55422",0,10,1.2,554,"SPFD",22,1,1,2,1997,-28.06887,153.22089,56,521705,6895137
"55422",20,30,2.3,554,"SPFD",22,1,2,3,1997,-28.06887,153.22089,56,521705,6895137
"55422",50,60,4.4,554,"SPFD",22,1,4,4,1997,-28.06887,153.22089,56,521705,6895137
"55422",80,90,10.8,554,"SPFD",22,1,4,5,1997,-28.06887,153.22089,56,521705,6895137
"55422",110,120,14.2,554,"SPFD",22,1,5,6,1997,-28.06887,153.22089,56,521705,6895137
"55423",0,10,1.7,554,"SPFD",23,1,1,2,1997,-28.12167,153.22303,56,521905,6889287
"55423",20,30,2.5,554,"SPFD",23,1,2,3,1997,-28.12167,153.22303,56,521905,6889287
"55423",110,120,1.1,554,"SPFD",23,1,5,7,1997,-28.12167,153.22303,56,521905,6889287
"55424",0,10,1.6,554,"SPFD",24,1,1,2,1997,-26.45884,152.90776,56,490805,7073486
"55424",20,30,0.7,554,"SPFD",24,1,3,3,1997,-26.45884,152.90776,56,490805,7073486
"55424",50,60,0.9,554,"SPFD",24,1,3,4,1997,-26.45884,152.90776,56,490805,7073486
"55424",80,90,0.9,554,"SPFD",24,1,4,5,1997,-26.45884,152.90776,56,490805,7073486
"55424",110,120,1.5,554,"SPFD",24,1,4,6,1997,-26.45884,152.90776,56,490805,7073486
"55425",0,10,1.7,554,"SPFD",25,1,1,2,1997,-26.46155,152.90876,56,490905,7073186
"55425",20,30,4.3,554,"SPFD",25,1,3,3,1997,-26.46155,152.90876,56,490905,7073186
"55425",50,60,9.4,554,"SPFD",25,1,3,4,1997,-26.46155,152.90876,56,490905,7073186
"55425",80,90,10.7,554,"SPFD",25,1,4,5,1997,-26.46155,152.90876,56,490905,7073186
"55425",110,120,14.2,554,"SPFD",25,1,4,6,1997,-26.46155,152.90876,56,490905,7073186
"55426",0,10,1.1,554,"SPFD",26,1,1,1,1997,-26.74284,152.84644,56,484730,7042026
"55426",0,10,1,554,"SPFD",26,1,1,2,1997,-26.74284,152.84644,56,484730,7042026
"55426",25,35,2.2,554,"SPFD",26,1,3,3,1997,-26.74284,152.84644,56,484730,7042026
"55426",50,60,4.1,554,"SPFD",26,1,3,4,1997,-26.74284,152.84644,56,484730,7042026
"55426",75,85,6.1,554,"SPFD",26,1,4,5,1997,-26.74284,152.84644,56,484730,7042026
"55426",110,120,8.7,554,"SPFD",26,1,4,6,1997,-26.74284,152.84644,56,484730,7042026
"55426",140,150,10.1,554,"SPFD",26,1,5,7,1997,-26.74284,152.84644,56,484730,7042026
"55427",0,10,1.3,554,"SPFD",27,1,1,1,1997,-26.77788,152.85193,56,485280,7038146
"55427",0,10,1.5,554,"SPFD",27,1,1,2,1997,-26.77788,152.85193,56,485280,7038146
"55427",20,30,1.5,554,"SPFD",27,1,2,4,1997,-26.77788,152.85193,56,485280,7038146
"55427",105,115,2.7,554,"SPFD",27,1,4,10,1997,-26.77788,152.85193,56,485280,7038146
"55429",20,30,3.1,554,"SPFD",29,1,3,3,1997,-26.77648,152.85067,56,485155,7038301
"55429",50,60,2.7,554,"SPFD",29,1,4,5,1997,-26.77648,152.85067,56,485155,7038301
"55429",80,90,1.2,554,"SPFD",29,1,4,8,1997,-26.77648,152.85067,56,485155,7038301
"55429",110,120,1,554,"SPFD",29,1,4,9,1997,-26.77648,152.85067,56,485155,7038301
"55429",140,150,0.5,554,"SPFD",29,1,4,11,1997,-26.77648,152.85067,56,485155,7038301
"55431",0,10,20,554,"SPFD",31,1,1,2,1998,-26.66633,148.54263,55,653513,7049582
"55431",20,30,32,554,"SPFD",31,1,2,4,1998,-26.66633,148.54263,55,653513,7049582
"55431",50,60,42.4,554,"SPFD",31,1,3,7,1998,-26.66633,148.54263,55,653513,7049582
"55431",80,90,41,554,"SPFD",31,1,4,10,1998,-26.66633,148.54263,55,653513,7049582
"55431",110,120,39,554,"SPFD",31,1,5,13,1998,-26.66633,148.54263,55,653513,7049582
"55432",0,10,4.1,554,"SPFD",32,1,1,2,1998,-26.66531,148.55367,55,654613,7049682
"55432",20,30,10.5,554,"SPFD",32,1,2,4,1998,-26.66531,148.55367,55,654613,7049682
"55432",50,60,19.1,554,"SPFD",32,1,3,7,1998,-26.66531,148.55367,55,654613,7049682
"55432",80,90,22.7,554,"SPFD",32,1,3,10,1998,-26.66531,148.55367,55,654613,7049682
"55432",110,120,25.2,554,"SPFD",32,1,4,13,1998,-26.66531,148.55367,55,654613,7049682
"55433",0,10,0.5,554,"SPFD",33,1,1,2,1998,-26.78667,148.82285,55,681213,7035882
"55433",20,30,0.2,554,"SPFD",33,1,2,4,1998,-26.78667,148.82285,55,681213,7035882
"55433",50,60,0.8,554,"SPFD",33,1,3,7,1998,-26.78667,148.82285,55,681213,7035882
"55433",80,90,1.3,554,"SPFD",33,1,3,10,1998,-26.78667,148.82285,55,681213,7035882
"55433",110,120,6,554,"SPFD",33,1,4,13,1998,-26.78667,148.82285,55,681213,7035882
"55434",0,10,5.1,554,"SPFD",34,1,1,2,1998,-26.93032,148.81206,55,679913,7019982
"55434",20,30,22,554,"SPFD",34,1,3,3,1998,-26.93032,148.81206,55,679913,7019982
"55434",50,60,28.1,554,"SPFD",34,1,3,4,1998,-26.93032,148.81206,55,679913,7019982
"55434",80,90,36.5,554,"SPFD",34,1,4,5,1998,-26.93032,148.81206,55,679913,7019982
"55434",110,120,33.9,554,"SPFD",34,1,5,6,1998,-26.93032,148.81206,55,679913,7019982
"55435",0,10,1.1,554,"SPFD",35,1,1,2,1998,-26.76444,148.34887,55,634114,7038932
"55435",20,30,4.8,554,"SPFD",35,1,4,4,1998,-26.76444,148.34887,55,634114,7038932
"55435",50,60,12.1,554,"SPFD",35,1,4,7,1998,-26.76444,148.34887,55,634114,7038932
"55436",0,10,1.9,554,"SPFD",36,1,1,2,1998,-26.75539,148.36133,55,635364,7039922
"55436",20,30,0.9,554,"SPFD",36,1,2,3,1998,-26.75539,148.36133,55,635364,7039922
"55436",50,60,2.1,554,"SPFD",36,1,2,4,1998,-26.75539,148.36133,55,635364,7039922
"55436",80,90,6.3,554,"SPFD",36,1,4,5,1998,-26.75539,148.36133,55,635364,7039922
"55436",110,120,10.8,554,"SPFD",36,1,4,6,1998,-26.75539,148.36133,55,635364,7039922
"55437",0,10,3.8,554,"SPFD",37,1,1,2,1998,-26.67543,148.6568,55,664863,7048432
"55437",20,30,9.8,554,"SPFD",37,1,2,4,1998,-26.67543,148.6568,55,664863,7048432
"55437",50,60,16.8,554,"SPFD",37,1,2,7,1998,-26.67543,148.6568,55,664863,7048432
"55437",80,90,22,554,"SPFD",37,1,3,10,1998,-26.67543,148.6568,55,664863,7048432
"55437",110,120,24.6,554,"SPFD",37,1,4,13,1998,-26.67543,148.6568,55,664863,7048432
"55438",0,10,4.1,554,"SPFD",38,1,1,2,1998,-26.68735,149.12583,55,711524,7046419
"55438",20,30,9.4,554,"SPFD",38,1,2,4,1998,-26.68735,149.12583,55,711524,7046419
"55438",50,60,15,554,"SPFD",38,1,3,7,1998,-26.68735,149.12583,55,711524,7046419
"55438",80,90,12.9,554,"SPFD",38,1,4,10,1998,-26.68735,149.12583,55,711524,7046419
"55438",110,120,15,554,"SPFD",38,1,4,13,1998,-26.68735,149.12583,55,711524,7046419
"55439",0,10,4.6,554,"SPFD",39,1,1,2,1998,-26.1765,147.92178,55,592114,7104432
"55439",20,30,8.8,554,"SPFD",39,1,3,3,1998,-26.1765,147.92178,55,592114,7104432
"55439",50,60,13,554,"SPFD",39,1,3,4,1998,-26.1765,147.92178,55,592114,7104432
"55439",80,90,18.8,554,"SPFD",39,1,4,5,1998,-26.1765,147.92178,55,592114,7104432
"55439",110,120,10.4,554,"SPFD",39,1,4,6,1998,-26.1765,147.92178,55,592114,7104432
"55440",0,10,1.8,554,"SPFD",40,1,1,2,1998,-26.1472,147.91404,55,591364,7107682
"55440",20,30,2,554,"SPFD",40,1,2,3,1998,-26.1472,147.91404,55,591364,7107682
"55440",50,60,2,554,"SPFD",40,1,3,4,1998,-26.1472,147.91404,55,591364,7107682
"55440",70,80,4.4,554,"SPFD",40,1,4,5,1998,-26.1472,147.91404,55,591364,7107682
"55440",80,90,2.6,554,"SPFD",40,1,6,6,1998,-26.1472,147.91404,55,591364,7107682
"55440",110,120,3.2,554,"SPFD",40,1,7,7,1998,-26.1472,147.91404,55,591364,7107682
"55449",0,10,2.4,554,"SPFD",49,1,1,2,1998,-26.78919,149.12294,55,711049,7035139
"55449",20,30,6.3,554,"SPFD",49,1,2,4,1998,-26.78919,149.12294,55,711049,7035139
"55449",50,60,14.4,554,"SPFD",49,1,2,7,1998,-26.78919,149.12294,55,711049,7035139
"55449",80,90,23.9,554,"SPFD",49,1,3,10,1998,-26.78919,149.12294,55,711049,7035139
"55449",110,120,29.1,554,"SPFD",49,1,3,13,1998,-26.78919,149.12294,55,711049,7035139
"55451",0,10,6.5,554,"SPFD",51,1,1,2,1998,-26.72583,151.00543,56,301606,7042367
"55451",0,10,2.2,554,"SPFD",51,2,1,2,1998,-26.72587,151.00553,56,301616,7042362
"55451",20,30,18.5,554,"SPFD",51,1,2,3,1998,-26.72583,151.00543,56,301606,7042367
"55451",20,30,6.7,554,"SPFD",51,2,2,3,1998,-26.72587,151.00553,56,301616,7042362
"55451",50,60,32.3,554,"SPFD",51,1,3,4,1998,-26.72583,151.00543,56,301606,7042367
"55451",50,60,15.8,554,"SPFD",51,2,3,4,1998,-26.72587,151.00553,56,301616,7042362
"55451",80,90,26.4,554,"SPFD",51,2,3,5,1998,-26.72587,151.00553,56,301616,7042362
"55451",80,90,34.4,554,"SPFD",51,1,4,5,1998,-26.72583,151.00543,56,301606,7042367
"55451",110,120,32.1,554,"SPFD",51,1,4,6,1998,-26.72583,151.00543,56,301606,7042367
"55451",110,120,32.3,554,"SPFD",51,2,4,6,1998,-26.72587,151.00553,56,301616,7042362
"55452",120,130,19.5,554,"SPFD",52,1,4,1,1998,-26.72745,151.0051,56,301576,7042187
"55453",0,10,0.5,554,"SPFD",53,1,1,2,1998,-26.91012,151.84596,56,385406,7022986
"55453",20,30,0.5,554,"SPFD",53,1,2,3,1998,-26.91012,151.84596,56,385406,7022986
"55453",50,60,0.9,554,"SPFD",53,1,2,4,1998,-26.91012,151.84596,56,385406,7022986
"55453",80,90,1.8,554,"SPFD",53,1,2,5,1998,-26.91012,151.84596,56,385406,7022986
"55453",110,120,1.2,554,"SPFD",53,1,3,6,1998,-26.91012,151.84596,56,385406,7022986
"55454",0,10,0.4,554,"SPFD",54,1,1,2,1998,-26.91286,151.85096,56,385906,7022686
"55454",20,30,1.8,554,"SPFD",54,1,2,3,1998,-26.91286,151.85096,56,385906,7022686
"55454",50,60,7.9,554,"SPFD",54,1,3,4,1998,-26.91286,151.85096,56,385906,7022686
"55454",80,90,12.7,554,"SPFD",54,1,4,5,1998,-26.91286,151.85096,56,385906,7022686
"55454",110,120,15.8,554,"SPFD",54,1,5,6,1998,-26.91286,151.85096,56,385906,7022686
"55455",0,10,4.2,554,"SPFD",55,1,1,1,1998,-25.75636,148.41974,55,642386,7150520
"55455",20,30,17.3,554,"SPFD",55,1,4,2,1998,-25.75636,148.41974,55,642386,7150520
"55455",50,60,28.1,554,"SPFD",55,1,4,3,1998,-25.75636,148.41974,55,642386,7150520
"55455",80,90,29,554,"SPFD",55,1,5,4,1998,-25.75636,148.41974,55,642386,7150520
"55455",110,120,28.7,554,"SPFD",55,1,5,5,1998,-25.75636,148.41974,55,642386,7150520
"55456",0,10,1.4,554,"SPFD",56,1,1,1,1998,-25.75684,148.42612,55,643025,7150460
"55456",20,30,7.2,554,"SPFD",56,1,2,2,1998,-25.75684,148.42612,55,643025,7150460
"55456",50,60,19.2,554,"SPFD",56,1,3,3,1998,-25.75684,148.42612,55,643025,7150460
"55456",80,90,25.3,554,"SPFD",56,1,4,4,1998,-25.75684,148.42612,55,643025,7150460
"55457",0,10,0.6,554,"SPFD",57,1,1,2,1998,-25.64911,151.87829,56,387406,7162686
"55457",20,30,0.4,554,"SPFD",57,1,2,4,1998,-25.64911,151.87829,56,387406,7162686
"55457",50,60,0.5,554,"SPFD",57,1,2,7,1998,-25.64911,151.87829,56,387406,7162686
"55457",80,90,0.6,554,"SPFD",57,1,3,10,1998,-25.64911,151.87829,56,387406,7162686
"55457",110,120,1.5,554,"SPFD",57,1,3,13,1998,-25.64911,151.87829,56,387406,7162686
"55458",0,10,2.4,554,"SPFD",58,1,1,2,1998,-25.60218,151.2801,56,327284,7167240
"55458",20,30,3,554,"SPFD",58,1,2,3,1998,-25.60218,151.2801,56,327284,7167240
"55458",50,60,3.3,554,"SPFD",58,1,2,4,1998,-25.60218,151.2801,56,327284,7167240
"55458",80,90,4.5,554,"SPFD",58,1,3,5,1998,-25.60218,151.2801,56,327284,7167240
"55458",110,120,5.6,554,"SPFD",58,1,3,6,1998,-25.60218,151.2801,56,327284,7167240
"55458",140,150,4.1,554,"SPFD",58,1,3,7,1998,-25.60218,151.2801,56,327284,7167240
"55459",0,10,4.1,554,"SPFD",59,1,1,2,1998,-25.60591,151.27265,56,326541,7166817
"55459",30,38,12.8,554,"SPFD",59,1,2,4,1998,-25.60591,151.27265,56,326541,7166817
"55459",50,60,20,554,"SPFD",59,1,3,5,1998,-25.60591,151.27265,56,326541,7166817
"55459",80,90,36,554,"SPFD",59,1,4,6,1998,-25.60591,151.27265,56,326541,7166817
"55459",110,120,34.7,554,"SPFD",59,1,5,7,1998,-25.60591,151.27265,56,326541,7166817
"55459",140,150,31.1,554,"SPFD",59,1,5,8,1998,-25.60591,151.27265,56,326541,7166817
"55460",0,10,0.3,554,"SPFD",60,1,1,2,1998,-25.52597,151.48407,56,347674,7175942
"55460",20,30,0.7,554,"SPFD",60,1,2,4,1998,-25.52597,151.48407,56,347674,7175942
"55460",50,60,2.9,554,"SPFD",60,1,4,7,1998,-25.52597,151.48407,56,347674,7175942
"55460",80,90,2.1,554,"SPFD",60,1,5,10,1998,-25.52597,151.48407,56,347674,7175942
"55460",110,120,2.4,554,"SPFD",60,1,5,13,1998,-25.52597,151.48407,56,347674,7175942
"55461",0,10,0.2,554,"SPFD",61,1,1,2,1998,-25.51294,151.47534,56,346780,7177375
"55461",20,30,0.6,554,"SPFD",61,1,3,3,1998,-25.51294,151.47534,56,346780,7177375
"55461",50,60,3.9,554,"SPFD",61,1,4,4,1998,-25.51294,151.47534,56,346780,7177375
"55461",80,90,3.4,554,"SPFD",61,1,4,5,1998,-25.51294,151.47534,56,346780,7177375
"55461",110,120,2.5,554,"SPFD",61,1,4,6,1998,-25.51294,151.47534,56,346780,7177375
"55464",0,10,5,554,"SPFD",64,1,1,2,1998,-25.00256,151.11801,56,310070,7233440
"55464",20,30,6.8,554,"SPFD",64,1,3,4,1998,-25.00256,151.11801,56,310070,7233440
"55464",50,60,10.2,554,"SPFD",64,1,4,7,1998,-25.00256,151.11801,56,310070,7233440
"55464",80,90,12.2,554,"SPFD",64,1,5,10,1998,-25.00256,151.11801,56,310070,7233440
"55464",110,120,15.2,554,"SPFD",64,1,6,13,1998,-25.00256,151.11801,56,310070,7233440
"55464",140,150,12.9,554,"SPFD",64,1,6,16,1998,-25.00256,151.11801,56,310070,7233440
"55465",0,10,5,554,"SPFD",65,1,1,2,1998,-25.01514,151.12059,56,310350,7232050
"55465",20,30,10.2,554,"SPFD",65,1,3,4,1998,-25.01514,151.12059,56,310350,7232050
"55465",50,60,17.8,554,"SPFD",65,1,3,7,1998,-25.01514,151.12059,56,310350,7232050
"55465",80,90,18.7,554,"SPFD",65,1,4,10,1998,-25.01514,151.12059,56,310350,7232050
"55465",110,120,20.3,554,"SPFD",65,1,5,13,1998,-25.01514,151.12059,56,310350,7232050
"55465",140,150,21.3,554,"SPFD",65,1,5,16,1998,-25.01514,151.12059,56,310350,7232050
"55467",0,10,0.6,554,"SPFD",67,1,1,2,1998,-25.61769,151.90149,56,389706,7166186
"55467",20,25,0.8,554,"SPFD",67,1,1,4,1998,-25.61769,151.90149,56,389706,7166186
"55467",25,30,0.8,554,"SPFD",67,1,1,5,1998,-25.61769,151.90149,56,389706,7166186
"55467",50,60,0.9,554,"SPFD",67,1,3,8,1998,-25.61769,151.90149,56,389706,7166186
"55467",80,90,1.4,554,"SPFD",67,1,4,11,1998,-25.61769,151.90149,56,389706,7166186
"55468",0,10,3,554,"SPFD",68,1,1,2,1998,-25.5824,151.57825,56,357206,7169786
"55468",20,30,9.7,554,"SPFD",68,1,3,3,1998,-25.5824,151.57825,56,357206,7169786
"55468",50,60,14.5,554,"SPFD",68,1,4,4,1998,-25.5824,151.57825,56,357206,7169786
"55468",80,90,15.4,554,"SPFD",68,1,5,5,1998,-25.5824,151.57825,56,357206,7169786
"55468",110,120,16.1,554,"SPFD",68,1,6,6,1998,-25.5824,151.57825,56,357206,7169786
"55469",0,10,0.5,554,"SPFD",69,1,1,2,1998,-25.58246,151.58522,56,357906,7169786
"55469",20,30,0.7,554,"SPFD",69,1,2,3,1998,-25.58246,151.58522,56,357906,7169786
"55469",50,60,1.1,554,"SPFD",69,1,3,4,1998,-25.58246,151.58522,56,357906,7169786
"55469",80,90,1.3,554,"SPFD",69,1,4,5,1998,-25.58246,151.58522,56,357906,7169786
"55470",0,10,2.7,554,"SPFD",70,1,1,2,1999,-26.14015,151.76713,56,376758,7108200
"55470",20,30,4.2,554,"SPFD",70,1,3,4,1999,-26.14015,151.76713,56,376758,7108200
"55470",50,60,8,554,"SPFD",70,1,4,7,1999,-26.14015,151.76713,56,376758,7108200
"55470",80,90,11.9,554,"SPFD",70,1,4,10,1999,-26.14015,151.76713,56,376758,7108200
"55470",110,120,13.5,554,"SPFD",70,1,5,13,1999,-26.14015,151.76713,56,376758,7108200
"55470",140,150,14.3,554,"SPFD",70,1,5,16,1999,-26.14015,151.76713,56,376758,7108200
"55471",0,10,1.1,554,"SPFD",71,1,1,2,1999,-26.18376,151.89472,56,389555,7103485
